"service_id","date","exception_type"
"651277U","20251126","1"
"651277U","20251127","1"
"651277U","20251128","1"
"651277U","20251129","1"
"651277U","20251130","1"
"651277U","20251201","1"
"651277U","20251202","1"
"651277U","20251203","1"
"651277U","20251204","1"
"651277U","20251205","1"
"651277U","20251206","1"
"651277U","20251207","1"
"651277U","20251208","2"
"651277U","20251209","1"
"651277U","20251210","1"
"651277U","20251211","1"
"651277U","20251212","1"
"651277U","20251213","1"
"651277U","20251214","1"
"651277U","20251215","1"
"651277U","20251216","1"
"651277U","20251217","1"
"651277U","20251218","1"
"651277U","20251219","1"
"651277U","20251220","1"
"651277U","20251221","1"
"651277U","20251222","1"
"651277U","20251223","1"
"651277U","20251224","1"
"651277U","20251225","2"
"651277U","20251226","2"
"651277U","20251227","1"
"651277U","20251228","1"
"651277U","20251229","1"
"651277U","20251230","1"
"651277U","20251231","1"
"651299U","20251009","1"
"651299U","20251010","1"
"651299U","20251013","1"
"651299U","20251014","1"
"651299U","20251015","1"
"651299U","20251016","1"
"651299U","20251017","1"
"651299U","20251020","1"
"651299U","20251021","1"
"651299U","20251022","1"
"651299U","20251023","1"
"651299U","20251024","1"
"651299U","20251027","1"
"651299U","20251028","1"
"651299U","20251029","1"
"651299U","20251030","1"
"651299U","20251031","1"
"651299U","20251103","1"
"651299U","20251104","1"
"651299U","20251105","1"
"651299U","20251106","1"
"651299U","20251107","1"
"651299U","20251110","1"
"651299U","20251111","1"
"651299U","20251112","1"
"651299U","20251113","1"
"651299U","20251114","1"
"651299U","20251117","1"
"651299U","20251118","1"
"651299U","20251119","1"
"651299U","20251120","1"
"651299U","20251121","1"
"651299U","20251124","1"
"651299U","20251125","1"
"651299U","20251126","1"
"651299U","20251127","1"
"651299U","20251128","1"
"651299U","20251201","1"
"651299U","20251202","1"
"651299U","20251203","1"
"651299U","20251204","1"
"651299U","20251205","1"
"651299U","20251208","2"
"651299U","20251209","1"
"651299U","20251210","1"
"651299U","20251211","1"
"651299U","20251212","1"
"651299U","20251215","1"
"651299U","20251216","1"
"651299U","20251217","1"
"651299U","20251218","1"
"651299U","20251219","1"
"651299U","20251222","1"
"651299U","20251223","1"
"651299U","20251224","1"
"651299U","20251225","2"
"651299U","20251226","2"
"651299U","20251229","1"
"651299U","20251230","1"
"651299U","20251231","1"
"651302U","20251009","1"
"651302U","20251010","1"
"651302U","20251013","1"
"651302U","20251014","1"
"651302U","20251015","1"
"651302U","20251016","1"
"651302U","20251017","1"
"651302U","20251020","1"
"651302U","20251021","1"
"651302U","20251022","1"
"651302U","20251023","1"
"651302U","20251024","1"
"651302U","20251027","1"
"651302U","20251028","1"
"651302U","20251029","1"
"651302U","20251030","1"
"651302U","20251031","1"
"651302U","20251103","1"
"651302U","20251104","1"
"651302U","20251105","1"
"651302U","20251106","1"
"651302U","20251107","1"
"651302U","20251110","1"
"651302U","20251111","1"
"651302U","20251112","1"
"651302U","20251113","1"
"651302U","20251114","1"
"651302U","20251117","1"
"651302U","20251118","1"
"651302U","20251119","1"
"651302U","20251120","1"
"651302U","20251121","1"
"651302U","20251124","1"
"651302U","20251125","1"
"651302U","20251126","1"
"651302U","20251127","1"
"651302U","20251128","1"
"651302U","20251201","1"
"651302U","20251202","1"
"651302U","20251203","1"
"651302U","20251204","1"
"651302U","20251205","1"
"651302U","20251208","2"
"651302U","20251209","1"
"651302U","20251210","1"
"651302U","20251211","1"
"651302U","20251212","1"
"651302U","20251215","1"
"651302U","20251216","1"
"651302U","20251217","1"
"651302U","20251218","1"
"651302U","20251219","1"
"651302U","20251222","1"
"651302U","20251223","1"
"651302U","20251224","1"
"651302U","20251225","2"
"651302U","20251226","2"
"651302U","20251229","1"
"651302U","20251230","1"
"651302U","20251231","1"
"651309U","20251019","1"
"651309U","20251026","1"
"651309U","20251101","1"
"651309U","20251102","1"
"651309U","20251109","1"
"651309U","20251116","1"
"651309U","20251123","1"
"651309U","20251130","1"
"651309U","20251207","1"
"651309U","20251208","1"
"651309U","20251214","1"
"651309U","20251221","1"
"651309U","20251225","1"
"651309U","20251226","1"
"651309U","20251228","1"
"651310U","20251019","1"
"651310U","20251026","1"
"651310U","20251101","1"
"651310U","20251102","1"
"651310U","20251109","1"
"651310U","20251116","1"
"651310U","20251123","1"
"651310U","20251130","1"
"651310U","20251207","1"
"651310U","20251208","1"
"651310U","20251214","1"
"651310U","20251221","1"
"651310U","20251225","1"
"651310U","20251226","1"
"651310U","20251228","1"
"651311U","20251019","1"
"651311U","20251026","1"
"651311U","20251101","1"
"651311U","20251102","1"
"651311U","20251109","1"
"651311U","20251116","1"
"651311U","20251123","1"
"651311U","20251130","1"
"651311U","20251207","1"
"651311U","20251208","1"
"651311U","20251214","1"
"651311U","20251221","1"
"651311U","20251225","1"
"651311U","20251226","1"
"651311U","20251228","1"
"651316U","20251009","1"
"651316U","20251010","1"
"651316U","20251013","1"
"651316U","20251014","1"
"651316U","20251015","1"
"651316U","20251016","1"
"651316U","20251017","1"
"651316U","20251020","1"
"651316U","20251021","1"
"651316U","20251022","1"
"651316U","20251023","1"
"651316U","20251024","1"
"651316U","20251027","1"
"651316U","20251028","1"
"651316U","20251029","1"
"651316U","20251030","1"
"651316U","20251031","1"
"651316U","20251103","1"
"651316U","20251104","1"
"651316U","20251105","1"
"651316U","20251106","1"
"651316U","20251107","1"
"651316U","20251110","1"
"651316U","20251111","1"
"651316U","20251112","1"
"651316U","20251113","1"
"651316U","20251114","1"
"651316U","20251117","1"
"651316U","20251118","1"
"651316U","20251119","1"
"651316U","20251120","1"
"651316U","20251121","1"
"651316U","20251124","1"
"651316U","20251125","1"
"651316U","20251126","1"
"651316U","20251127","1"
"651316U","20251128","1"
"651316U","20251201","1"
"651316U","20251202","1"
"651316U","20251203","1"
"651316U","20251204","1"
"651316U","20251205","1"
"651316U","20251208","2"
"651316U","20251209","1"
"651316U","20251210","1"
"651316U","20251211","1"
"651316U","20251212","1"
"651316U","20251215","1"
"651316U","20251216","1"
"651316U","20251217","1"
"651316U","20251218","1"
"651316U","20251219","1"
"651316U","20251222","1"
"651316U","20251223","1"
"651316U","20251224","1"
"651316U","20251225","2"
"651316U","20251226","2"
"651316U","20251229","1"
"651316U","20251230","1"
"651316U","20251231","1"
"651328U","20251009","1"
"651328U","20251010","1"
"651328U","20251014","1"
"651328U","20251016","1"
"651328U","20251017","1"
"651328U","20251021","1"
"651328U","20251023","1"
"651328U","20251024","1"
"651328U","20251028","1"
"651328U","20251030","1"
"651328U","20251031","1"
"651328U","20251104","1"
"651328U","20251106","1"
"651328U","20251107","1"
"651328U","20251111","1"
"651328U","20251113","1"
"651328U","20251114","1"
"651328U","20251118","1"
"651328U","20251120","1"
"651328U","20251121","1"
"651328U","20251125","1"
"651328U","20251127","1"
"651328U","20251128","1"
"651328U","20251202","1"
"651328U","20251204","1"
"651328U","20251205","1"
"651328U","20251209","1"
"651328U","20251211","1"
"651328U","20251212","1"
"651328U","20251216","1"
"651328U","20251218","1"
"651328U","20251219","1"
"651328U","20251223","1"
"651328U","20251225","2"
"651328U","20251226","2"
"651328U","20251230","1"
"651372U","20251011","1"
"651372U","20251018","1"
"651372U","20251025","1"
"651372U","20251101","2"
"651372U","20251108","1"
"651372U","20251115","1"
"651372U","20251122","1"
"651372U","20251129","1"
"651372U","20251206","1"
"651372U","20251213","1"
"651372U","20251220","1"
"651372U","20251227","1"
"651389U","20251011","1"
"651389U","20251018","1"
"651389U","20251025","1"
"651389U","20251101","2"
"651389U","20251108","1"
"651389U","20251115","1"
"651389U","20251122","1"
"651389U","20251129","1"
"651389U","20251206","1"
"651389U","20251213","1"
"651389U","20251220","1"
"651389U","20251227","1"
"651391U","20251011","1"
"651391U","20251018","1"
"651391U","20251025","1"
"651391U","20251101","2"
"651391U","20251108","1"
"651391U","20251115","1"
"651391U","20251122","1"
"651391U","20251129","1"
"651391U","20251206","1"
"651391U","20251213","1"
"651391U","20251220","1"
"651391U","20251227","1"
"651392U","20251009","1"
"651392U","20251010","1"
"651392U","20251013","1"
"651392U","20251014","1"
"651392U","20251015","1"
"651392U","20251016","1"
"651392U","20251017","1"
"651392U","20251020","1"
"651392U","20251021","1"
"651392U","20251022","1"
"651392U","20251023","1"
"651392U","20251024","1"
"651392U","20251027","1"
"651392U","20251028","1"
"651392U","20251029","1"
"651392U","20251030","1"
"651392U","20251031","1"
"651392U","20251103","1"
"651392U","20251104","1"
"651392U","20251105","1"
"651392U","20251106","1"
"651392U","20251107","1"
"651392U","20251110","1"
"651392U","20251111","1"
"651392U","20251112","1"
"651392U","20251113","1"
"651392U","20251114","1"
"651392U","20251117","1"
"651392U","20251118","1"
"651392U","20251119","1"
"651392U","20251120","1"
"651392U","20251121","1"
"651392U","20251124","1"
"651392U","20251125","1"
"651392U","20251126","1"
"651392U","20251127","1"
"651392U","20251128","1"
"651392U","20251201","1"
"651392U","20251202","1"
"651392U","20251203","1"
"651392U","20251204","1"
"651392U","20251205","1"
"651392U","20251208","2"
"651392U","20251209","1"
"651392U","20251210","1"
"651392U","20251211","1"
"651392U","20251212","1"
"651392U","20251215","1"
"651392U","20251216","1"
"651392U","20251217","1"
"651392U","20251218","1"
"651392U","20251219","1"
"651392U","20251222","1"
"651392U","20251223","1"
"651392U","20251224","1"
"651392U","20251225","2"
"651392U","20251226","2"
"651392U","20251229","1"
"651392U","20251230","1"
"651392U","20251231","1"
"651424U","20251009","1"
"651424U","20251010","1"
"651424U","20251013","1"
"651424U","20251014","1"
"651424U","20251015","1"
"651424U","20251016","1"
"651424U","20251017","1"
"651424U","20251020","1"
"651424U","20251021","1"
"651424U","20251022","1"
"651424U","20251023","1"
"651424U","20251024","1"
"651424U","20251027","1"
"651424U","20251028","1"
"651424U","20251029","1"
"651424U","20251030","1"
"651424U","20251031","1"
"651424U","20251103","1"
"651424U","20251104","1"
"651424U","20251105","1"
"651424U","20251106","1"
"651424U","20251107","1"
"651424U","20251110","1"
"651424U","20251111","1"
"651424U","20251112","1"
"651424U","20251113","1"
"651424U","20251114","1"
"651424U","20251117","1"
"651424U","20251118","1"
"651424U","20251119","1"
"651424U","20251120","1"
"651424U","20251121","1"
"651424U","20251124","1"
"651424U","20251125","1"
"651424U","20251126","1"
"651424U","20251127","1"
"651424U","20251128","1"
"651424U","20251201","1"
"651424U","20251202","1"
"651424U","20251203","1"
"651424U","20251204","1"
"651424U","20251205","1"
"651424U","20251208","2"
"651424U","20251209","1"
"651424U","20251210","1"
"651424U","20251211","1"
"651424U","20251212","1"
"651424U","20251215","1"
"651424U","20251216","1"
"651424U","20251217","1"
"651424U","20251218","1"
"651424U","20251219","1"
"651424U","20251222","1"
"651424U","20251223","1"
"651424U","20251224","1"
"651424U","20251225","2"
"651424U","20251226","2"
"651424U","20251229","1"
"651424U","20251230","1"
"651424U","20251231","1"
"651425U","20251009","1"
"651425U","20251010","1"
"651425U","20251013","1"
"651425U","20251014","1"
"651425U","20251015","1"
"651425U","20251016","1"
"651425U","20251017","1"
"651425U","20251020","1"
"651425U","20251021","1"
"651425U","20251022","1"
"651425U","20251023","1"
"651425U","20251024","1"
"651425U","20251027","1"
"651425U","20251028","1"
"651425U","20251029","1"
"651425U","20251030","1"
"651425U","20251031","1"
"651425U","20251103","1"
"651425U","20251104","1"
"651425U","20251105","1"
"651425U","20251106","1"
"651425U","20251107","1"
"651425U","20251110","1"
"651425U","20251111","1"
"651425U","20251112","1"
"651425U","20251113","1"
"651425U","20251114","1"
"651425U","20251117","1"
"651425U","20251118","1"
"651425U","20251119","1"
"651425U","20251120","1"
"651425U","20251121","1"
"651425U","20251124","1"
"651425U","20251125","1"
"651425U","20251126","1"
"651425U","20251127","1"
"651425U","20251128","1"
"651425U","20251201","1"
"651425U","20251202","1"
"651425U","20251203","1"
"651425U","20251204","1"
"651425U","20251205","1"
"651425U","20251208","2"
"651425U","20251209","1"
"651425U","20251210","1"
"651425U","20251211","1"
"651425U","20251212","1"
"651425U","20251215","1"
"651425U","20251216","1"
"651425U","20251217","1"
"651425U","20251218","1"
"651425U","20251219","1"
"651425U","20251222","1"
"651425U","20251223","1"
"651425U","20251224","1"
"651425U","20251225","2"
"651425U","20251226","2"
"651425U","20251229","1"
"651425U","20251230","1"
"651425U","20251231","1"
"651426U","20251009","1"
"651426U","20251010","1"
"651426U","20251013","1"
"651426U","20251014","1"
"651426U","20251015","1"
"651426U","20251016","1"
"651426U","20251017","1"
"651426U","20251020","1"
"651426U","20251021","1"
"651426U","20251022","1"
"651426U","20251023","1"
"651426U","20251024","1"
"651426U","20251027","1"
"651426U","20251028","1"
"651426U","20251029","1"
"651426U","20251030","1"
"651426U","20251031","1"
"651426U","20251103","1"
"651426U","20251104","1"
"651426U","20251105","1"
"651426U","20251106","1"
"651426U","20251107","1"
"651426U","20251110","1"
"651426U","20251111","1"
"651426U","20251112","1"
"651426U","20251113","1"
"651426U","20251114","1"
"651426U","20251117","1"
"651426U","20251118","1"
"651426U","20251119","1"
"651426U","20251120","1"
"651426U","20251121","1"
"651426U","20251124","1"
"651426U","20251125","1"
"651426U","20251126","1"
"651426U","20251127","1"
"651426U","20251128","1"
"651426U","20251201","1"
"651426U","20251202","1"
"651426U","20251203","1"
"651426U","20251204","1"
"651426U","20251205","1"
"651426U","20251208","2"
"651426U","20251209","1"
"651426U","20251210","1"
"651426U","20251211","1"
"651426U","20251212","1"
"651426U","20251215","1"
"651426U","20251216","1"
"651426U","20251217","1"
"651426U","20251218","1"
"651426U","20251219","1"
"651426U","20251222","1"
"651426U","20251223","1"
"651426U","20251224","1"
"651426U","20251225","2"
"651426U","20251226","2"
"651426U","20251229","1"
"651426U","20251230","1"
"651426U","20251231","1"
"651432U","20251019","1"
"651432U","20251026","1"
"651432U","20251101","1"
"651432U","20251102","1"
"651432U","20251109","1"
"651432U","20251116","1"
"651432U","20251123","1"
"651432U","20251130","1"
"651432U","20251207","1"
"651432U","20251208","1"
"651432U","20251214","1"
"651432U","20251221","1"
"651432U","20251225","1"
"651432U","20251226","1"
"651432U","20251228","1"
"651434U","20251019","1"
"651434U","20251026","1"
"651434U","20251101","1"
"651434U","20251102","1"
"651434U","20251109","1"
"651434U","20251116","1"
"651434U","20251123","1"
"651434U","20251130","1"
"651434U","20251207","1"
"651434U","20251208","1"
"651434U","20251214","1"
"651434U","20251221","1"
"651434U","20251225","1"
"651434U","20251226","1"
"651434U","20251228","1"
"651436U","20251019","1"
"651436U","20251026","1"
"651436U","20251101","1"
"651436U","20251102","1"
"651436U","20251109","1"
"651436U","20251116","1"
"651436U","20251123","1"
"651436U","20251130","1"
"651436U","20251207","1"
"651436U","20251208","1"
"651436U","20251214","1"
"651436U","20251221","1"
"651436U","20251225","1"
"651436U","20251226","1"
"651436U","20251228","1"
"651442U","20251009","1"
"651442U","20251010","1"
"651442U","20251013","1"
"651442U","20251014","1"
"651442U","20251015","1"
"651442U","20251016","1"
"651442U","20251017","1"
"651442U","20251020","1"
"651442U","20251021","1"
"651442U","20251022","1"
"651442U","20251023","1"
"651442U","20251024","1"
"651442U","20251027","1"
"651442U","20251028","1"
"651442U","20251029","1"
"651442U","20251030","1"
"651442U","20251031","1"
